_key,Cleaned Incident,Year,Cleaned Event,Location,Latitude,Longitude,Cleaned Impact,Cleaned Group,Cleaned Outcome
1102,world war i,1814,military,Germany,51.11063104900006,10.39227793200007,germanys defeat led to significant territorial losses and the treaty of versailles,allied powers,negative
1103,weimar republic established,1918,political,Germany,51.11063104900006,10.39227793200007,transition from imperial to democratic governance though faced instability,friedrich ebert,mixed
1104,hyperinflation crisis,1923,economic,Germany,51.11063104900006,10.39227793200007,economic crisis causing severe inflation crippling the economy,weimar government,mixed
1105,nazi partys rise to power,1933,political,Germany,51.11063104900006,10.39227793200007,adolf hitler becomes chancellor leading to totalitarian regime and wwii,adolf hitler,negative
1106,kristallnacht night of broken glass,1938,pogrom,Germany,51.11063104900006,10.39227793200007,nationwide attack on jewish people and properties,nazi regime,negative
1107,beginning of world war ii,1939,military,Germany,51.11063104900006,10.39227793200007,invasion of poland by germany leading to global conflict,adolf hitler,negative
1108,the holocaust,1941,genocide,Germany,51.11063104900006,10.39227793200007,systematic murder of six million jews and millions of others,nazi regime,negative
1109,battle of stalingrad,1942,military,Germany,51.11063104900006,10.39227793200007,turning point in wwii first major defeat of nazi germany,soviet union,negative
1110,dunknownday normandy landings,1944,military,Germany,51.11063104900006,10.39227793200007,allied invasion of naziunknownoccupied europe beginning of the end of wwii in europe,unknown,positive
1111,surrender of nazi germany,1945,military,Germany,51.11063104900006,10.39227793200007,end of world war ii in europe,allied powers,positive
1112,marshall plan aid,1948,economic,Germany,51.11063104900006,10.39227793200007,us financial aid for european recovery postunknownwwii significantly aiding west germanys recovery,united states,positive
1113,foundation of the federal republic of germany west germany and the german democratic republic east germany,1949,political,Germany,51.11063104900006,10.39227793200007,division of germany into east and west marking the start of the cold war era,allied powers,mixed
1114,construction of the berlin wall,1961,political,Germany,51.11063104900006,10.39227793200007,physical division of east and west berlin preventing east germans from fleeing to the west,east german government,negative
1115,the berlin wall falls,1989,political,Germany,51.11063104900006,10.39227793200007,symbolic end of the cold war leading to german reunification,east german government,positive
1116,german reunification,1990,political,Germany,51.11063104900006,10.39227793200007,reunification of east and west germany into a single german state,mikhail gorbachev,positive
1117,treaty on the final settlement with respect to germany,1990,political,Germany,51.11063104900006,10.39227793200007,ended the four power rights and responsibilities for germany and berlin paving the way for german reunification,two plus four agreement negotiators,positive
1118,establishment of the european,1992,political,Germany,51.11063104900006,10.39227793200007,the maastricht treaty laid the foundation for further european integration,european community members,positive
1119,adoption of the euro,2002,economic,Germany,51.11063104900006,10.39227793200007,introduction of the euro as the official currency replacing the deutsche mark,european central bank,positive
1120,2006 fifa world cup,2006,sports,Germany,51.11063104900006,10.39227793200007,hosted the fifa world cup showcasing germany on the global stage,fifa,positive
1121,refugee crisis,2015,humanitarian,Germany,51.11063104900006,10.39227793200007,germany opens its borders to a large number of refugees sparking debates on immigration policy,german population,mixed
1122,may revolution,1810,political,Argentina,-35.49575818399995,-65.07154210799996,beginning of the argentine war for independence from spain,revolutionary leaders of the primera junta,positive
1123,declaration of independence,1816,independence,Argentina,-35.49575818399995,-65.07154210799996,formal declaration of independence from spanish rule,congress of tucumn,positive
1124,conquest of the desert,1870,military,Argentina,-35.49575818399995,-65.07154210799996,expansion into patagonian territories displacing indigenous populations,julio argentino roca,mixed
1125,immigration wave to argentina,1930,social,Argentina,-35.49575818399995,-65.07154210799996,significant european immigration shaping the cultural and demographic profile,argentine government,mixed
1126,first presidency of juan domin go pern,1946,political,Argentina,-35.49575818399995,-65.07154210799996,implementation of social and economic reforms workers rights enhancement,juan domingo pern,mixed
1127,the dirty war,1976,political repression,Argentina,-35.49575818399995,-65.07154210799996,period of state terrorism against suspected dissidents and subversives,military junta,negative
1128,falklands war,1982,military,Argentina,-35.49575818399995,-65.07154210799996,conflict with the uk over the falkland islands leading to argentine defeat,british,negative
1129,return to democracy,1983,political,Argentina,-35.49575818399995,-65.07154210799996,end of military rule and restoration of democracy,ral alfonsn,positive
1130,2001 economic crisis,2001,economic,Argentina,-35.49575818399995,-65.07154210799996,severe economic crisis leading to social unrest and governmental changes,fernando de la ra,negative
1131,sameunknownsex marriage law,2010,legal,Argentina,-35.49575818399995,-65.07154210799996,first country in latin america to legalize sameunknownsex marriage,argentine legislature,positive
1132,nationalization of ypf,2012,economic,Argentina,-35.49575818399995,-65.07154210799996,government takeover of ypf from repsol,cristina fernndez de kirchner,mixed
1133,1978 fifa world cup victory,1978,sports,Argentina,-35.49575818399995,-65.07154210799996,argentina wins its first fifa world cup boosting national pride,argentine national football team,positive
1134,economic crisis and imf loan,2018,economic,Argentina,-35.49575818399995,-65.07154210799996,severe economic crisis leading to the largest imf loan in history,"mauricio macri, imf",negative
1135,jorge mario bergoglio becomes pope francis,2013,religious,Argentina,-35.49575818399995,-65.07154210799996,first pope from the americas global impact on catholic church,jorge mario bergoglio,positive
1136,cacerolazo protests,2001,social movement,Argentina,-35.49575818399995,-65.07154210799996,mass protests against the governments handling of the economic crisis,unknown,positive
1137,legalization of abortion,2020,legal,Argentina,-35.49575818399995,-65.07154210799996,legalization of abortion up to the 14th week of pregnancy,argentine legislature,positive
1139,founding of teotihuacan,0,urban development,Mexico,23.952824990000067,-102.54835341899997,rise of a major preunknowncolumbian city known for its pyramids,unknown,positive
1140,maya civilizations classical period,250,cultural,Mexico,23.952824990000067,-102.54835341899997,"flourishing of maya science, art and architecture affecting trade networks and political power",unknown,positive
1141,the fall of teotihuacan,750,decline,Mexico,23.952824990000067,-102.54835341899997,mysterious decline of a powerful city,unknown,negative
1142,founding of tenochtitln,1325,urban development,Mexico,23.952824990000067,-102.54835341899997,establishment of the aztec capital foundation for future mexico city,unknown,positive
1143,arrival of the spanish and the fall of tenochtitln,1521,conquest,Mexico,23.952824990000067,-102.54835341899997,conquest of the aztec empire by spanish forces,hernn corts,negative
1144,colonial period begins,1521,colonial,Mexico,23.952824990000067,-102.54835341899997,start of spanish colonial rule impacting culture society governance,unknown,negative
1145,mexican war of independence begins,1810,independence,Mexico,23.952824990000067,-102.54835341899997,start of a war against spanish rule leading to eventual independence,miguel hidalgo y costilla,positive
1146,treaty of crdoba,1821,independence,Mexico,23.952824990000067,-102.54835341899997,formal independence from spain recognized,agustn de iturbide,positive
1147,first mexican empire declared,1821,political,Mexico,23.952824990000067,-102.54835341899997,brief establishment of an empire soon transitioning to a republic,agustn de iturbide,positive
1148,u.s.unknownmexican war,1846,military,Mexico,23.952824990000067,-102.54835341899997,loss of vast territories to the united states,us,negative
1149,reform wars,1857,civil war,Mexico,23.952824990000067,-102.54835341899997,liberal vs. conservative conflict leading to constitutional reforms,benito jurez,mixed
1150,french intervention in mexico,1862,military intervention,Mexico,23.952824990000067,-102.54835341899997,establishment and fall of the second mexican empire,napoleon iii,negative
1151,mexican revolution,1910,revolution,Mexico,23.952824990000067,-102.54835341899997,major revolution that transformed mexican politics and society,francisco i. madero,positive
